class,eps,jaccard5_predclass,pred_preserved
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.25,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.1111111111111111,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.25,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.25,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,1.0,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.25,True
Mirai,0.01,0.25,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.25,True
Mirai,0.05,0.1111111111111111,True
Mirai,0.1,0.25,True
Mirai,0.01,0.25,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.6666666666666666,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.6666666666666666,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,1.0,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.6666666666666666,True
Mirai,0.1,0.6666666666666666,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.25,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.25,True
Mirai,0.05,0.25,False
Mirai,0.1,0.25,False
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.25,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.6666666666666666,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.25,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.25,True
Mirai,0.1,0.25,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.25,True
Mirai,0.1,0.6666666666666666,True
Mirai,0.01,0.25,True
Mirai,0.05,0.6666666666666666,True
Mirai,0.1,0.1111111111111111,True
Mirai,0.01,0.25,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.6666666666666666,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.6666666666666666,True
Mirai,0.01,0.25,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.42857142857142855,True
Mirai,0.05,0.6666666666666666,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.25,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.1111111111111111,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.42857142857142855,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.6666666666666666,True
Mirai,0.05,0.6666666666666666,True
Mirai,0.1,0.42857142857142855,True
Mirai,0.01,0.25,True
Mirai,0.05,0.6666666666666666,True
Mirai,0.1,0.6666666666666666,True
Recon,0.01,0.25,False
Recon,0.05,0.25,False
Recon,0.1,0.42857142857142855,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.0,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.42857142857142855,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.6666666666666666,False
Recon,0.05,0.25,False
Recon,0.1,0.42857142857142855,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.0,False
Recon,0.1,0.25,False
Recon,0.01,0.6666666666666666,False
Recon,0.05,0.25,False
Recon,0.1,0.42857142857142855,False
Recon,0.01,0.25,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.25,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.25,True
Recon,0.01,0.25,False
Recon,0.05,0.25,False
Recon,0.1,0.1111111111111111,True
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,True
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.25,True
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.42857142857142855,False
Recon,0.05,0.25,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.25,False
Recon,0.01,0.0,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,True
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.6666666666666666,True
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.25,False
Recon,0.01,0.25,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.25,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.25,True
Recon,0.01,0.42857142857142855,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.0,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.25,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.1111111111111111,True
Recon,0.01,0.25,False
Recon,0.05,0.25,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.42857142857142855,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.25,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.42857142857142855,False
Recon,0.01,0.25,False
Recon,0.05,0.25,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.25,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.42857142857142855,False
Recon,0.01,0.25,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.25,False
Recon,0.01,0.25,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.25,False
Recon,0.01,0.42857142857142855,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.25,False
Recon,0.01,0.6666666666666666,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.25,False
Recon,0.01,0.25,False
Recon,0.05,0.25,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.42857142857142855,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.42857142857142855,False
Recon,0.01,0.25,False
Recon,0.05,0.25,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.42857142857142855,True
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.25,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.25,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.0,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.25,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.25,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.1111111111111111,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.25,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.42857142857142855,False
Recon,0.05,0.42857142857142855,False
Recon,0.1,0.1111111111111111,False
Recon,0.01,0.42857142857142855,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.25,False
Recon,0.01,0.42857142857142855,False
Recon,0.05,0.25,False
Recon,0.1,0.25,False
Recon,0.01,0.25,False
Recon,0.05,0.1111111111111111,False
Recon,0.1,0.25,False
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.1111111111111111,True
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.42857142857142855,False
Spoofing,0.01,0.1111111111111111,False
Spoofing,0.05,0.0,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.25,True
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,True
Spoofing,0.01,0.25,True
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.0,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.25,True
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.42857142857142855,False
Spoofing,0.01,0.1111111111111111,True
Spoofing,0.05,0.25,True
Spoofing,0.1,0.25,True
Spoofing,0.01,0.1111111111111111,True
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.6666666666666666,False
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.0,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.25,True
Spoofing,0.1,0.42857142857142855,False
Spoofing,0.01,0.6666666666666666,True
Spoofing,0.05,0.42857142857142855,True
Spoofing,0.1,0.42857142857142855,True
Spoofing,0.01,0.1111111111111111,False
Spoofing,0.05,0.25,True
Spoofing,0.1,0.1111111111111111,True
Spoofing,0.01,0.25,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.25,True
Spoofing,0.05,0.25,True
Spoofing,0.1,0.42857142857142855,False
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.42857142857142855,True
Spoofing,0.05,0.25,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.25,True
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.1111111111111111,True
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.42857142857142855,True
Spoofing,0.05,0.25,True
Spoofing,0.1,0.25,False
Spoofing,0.01,0.1111111111111111,True
Spoofing,0.05,0.25,True
Spoofing,0.1,0.25,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.1111111111111111,True
Spoofing,0.05,0.25,True
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.25,True
Spoofing,0.05,0.25,True
Spoofing,0.1,0.42857142857142855,False
Spoofing,0.01,0.1111111111111111,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.42857142857142855,False
Spoofing,0.01,0.25,True
Spoofing,0.05,0.42857142857142855,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,True
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.0,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.42857142857142855,True
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.1111111111111111,True
Spoofing,0.05,0.0,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.25,True
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,True
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.25,True
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.1111111111111111,True
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.42857142857142855,True
Spoofing,0.05,0.42857142857142855,True
Spoofing,0.1,0.1111111111111111,True
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.42857142857142855,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.6666666666666666,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.42857142857142855,True
Spoofing,0.05,0.42857142857142855,True
Spoofing,0.1,0.42857142857142855,False
Spoofing,0.01,0.42857142857142855,True
Spoofing,0.05,0.25,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.42857142857142855,True
Spoofing,0.05,0.42857142857142855,True
Spoofing,0.1,0.1111111111111111,True
Spoofing,0.01,0.1111111111111111,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.1111111111111111,True
Spoofing,0.01,0.6666666666666666,True
Spoofing,0.05,0.42857142857142855,True
Spoofing,0.1,0.42857142857142855,True
Spoofing,0.01,0.25,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.6666666666666666,True
Spoofing,0.05,0.25,True
Spoofing,0.1,0.25,True
Spoofing,0.01,0.25,True
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.42857142857142855,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.42857142857142855,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.1111111111111111,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.25,False
Spoofing,0.01,0.25,True
Spoofing,0.05,0.0,True
Spoofing,0.1,0.25,True
Spoofing,0.01,0.25,False
Spoofing,0.05,0.1111111111111111,False
Spoofing,0.1,0.42857142857142855,False
Spoofing,0.01,0.25,True
Spoofing,0.05,0.25,False
Spoofing,0.1,0.0,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.1111111111111111,False
Spoofing,0.01,0.25,False
Spoofing,0.05,0.25,False
Spoofing,0.1,0.1111111111111111,True
Spoofing,0.01,0.25,False
Spoofing,0.05,0.0,False
Spoofing,0.1,0.1111111111111111,True
Spoofing,0.01,0.25,False
Spoofing,0.05,0.25,True
Spoofing,0.1,0.25,False
Web,0.01,0.42857142857142855,True
Web,0.05,0.25,True
Web,0.1,0.25,False
Web,0.01,0.6666666666666666,True
Web,0.05,0.25,True
Web,0.1,0.42857142857142855,True
Web,0.01,0.1111111111111111,True
Web,0.05,0.1111111111111111,False
Web,0.1,0.42857142857142855,True
Web,0.01,0.25,True
Web,0.05,0.1111111111111111,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.42857142857142855,False
Web,0.05,0.25,False
Web,0.1,0.25,False
Web,0.01,0.42857142857142855,True
Web,0.05,0.42857142857142855,True
Web,0.1,0.1111111111111111,True
Web,0.01,0.25,True
Web,0.05,0.42857142857142855,True
Web,0.1,0.25,True
Web,0.01,0.1111111111111111,True
Web,0.05,0.0,True
Web,0.1,0.1111111111111111,False
Web,0.01,0.25,False
Web,0.05,0.6666666666666666,False
Web,0.1,0.25,False
Web,0.01,0.6666666666666666,False
Web,0.05,0.25,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.25,True
Web,0.05,0.1111111111111111,True
Web,0.1,0.25,False
Web,0.01,0.42857142857142855,True
Web,0.05,0.1111111111111111,True
Web,0.1,0.1111111111111111,True
Web,0.01,0.25,False
Web,0.05,0.1111111111111111,False
Web,0.1,0.25,True
Web,0.01,0.25,True
Web,0.05,0.0,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.25,False
Web,0.05,0.25,False
Web,0.1,0.25,False
Web,0.01,0.42857142857142855,False
Web,0.05,0.1111111111111111,False
Web,0.1,0.25,True
Web,0.01,0.42857142857142855,False
Web,0.05,0.42857142857142855,False
Web,0.1,0.25,False
Web,0.01,0.25,False
Web,0.05,0.42857142857142855,False
Web,0.1,0.25,False
Web,0.01,0.1111111111111111,False
Web,0.05,0.25,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.25,False
Web,0.05,0.1111111111111111,True
Web,0.1,0.1111111111111111,True
Web,0.01,0.25,True
Web,0.05,0.1111111111111111,False
Web,0.1,0.25,False
Web,0.01,0.42857142857142855,True
Web,0.05,0.42857142857142855,True
Web,0.1,0.25,True
Web,0.01,0.0,False
Web,0.05,0.25,True
Web,0.1,0.25,True
Web,0.01,0.42857142857142855,True
Web,0.05,0.6666666666666666,True
Web,0.1,0.42857142857142855,False
Web,0.01,0.6666666666666666,True
Web,0.05,0.42857142857142855,True
Web,0.1,0.42857142857142855,True
Web,0.01,0.25,True
Web,0.05,0.1111111111111111,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.1111111111111111,False
Web,0.05,0.1111111111111111,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.42857142857142855,True
Web,0.05,0.25,True
Web,0.1,0.42857142857142855,True
Web,0.01,0.25,False
Web,0.05,0.25,False
Web,0.1,0.25,True
Web,0.01,0.6666666666666666,False
Web,0.05,0.6666666666666666,True
Web,0.1,0.25,True
Web,0.01,0.42857142857142855,True
Web,0.05,0.0,True
Web,0.1,0.25,False
Web,0.01,0.1111111111111111,True
Web,0.05,0.0,True
Web,0.1,0.25,True
Web,0.01,0.25,False
Web,0.05,0.42857142857142855,False
Web,0.1,0.25,False
Web,0.01,0.25,True
Web,0.05,0.25,False
Web,0.1,0.25,True
Web,0.01,0.42857142857142855,True
Web,0.05,0.25,True
Web,0.1,0.42857142857142855,True
Web,0.01,0.42857142857142855,False
Web,0.05,0.42857142857142855,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.25,False
Web,0.05,0.1111111111111111,False
Web,0.1,0.25,False
Web,0.01,0.25,False
Web,0.05,0.25,False
Web,0.1,0.25,True
Web,0.01,0.25,True
Web,0.05,0.25,False
Web,0.1,0.1111111111111111,True
Web,0.01,0.0,False
Web,0.05,0.1111111111111111,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.25,True
Web,0.05,0.25,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.1111111111111111,False
Web,0.05,0.0,True
Web,0.1,0.25,True
Web,0.01,0.1111111111111111,False
Web,0.05,0.42857142857142855,True
Web,0.1,0.25,True
Web,0.01,0.1111111111111111,False
Web,0.05,0.0,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.25,True
Web,0.05,0.25,False
Web,0.1,0.42857142857142855,True
Web,0.01,0.1111111111111111,False
Web,0.05,0.25,True
Web,0.1,0.42857142857142855,True
Web,0.01,0.25,False
Web,0.05,0.25,False
Web,0.1,0.0,False
Web,0.01,0.1111111111111111,False
Web,0.05,0.25,True
Web,0.1,0.1111111111111111,False
Web,0.01,0.42857142857142855,False
Web,0.05,0.42857142857142855,True
Web,0.1,0.1111111111111111,False
Web,0.01,0.25,False
Web,0.05,0.1111111111111111,True
Web,0.1,0.42857142857142855,False
Web,0.01,0.25,True
Web,0.05,0.25,True
Web,0.1,0.25,True
Web,0.01,0.6666666666666666,True
Web,0.05,0.25,False
Web,0.1,0.42857142857142855,True
Web,0.01,0.25,False
Web,0.05,0.25,False
Web,0.1,0.1111111111111111,True
Web,0.01,0.42857142857142855,True
Web,0.05,0.1111111111111111,False
Web,0.1,0.25,False
Web,0.01,0.1111111111111111,True
Web,0.05,0.1111111111111111,False
Web,0.1,0.1111111111111111,False
Web,0.01,0.42857142857142855,False
Web,0.05,0.25,False
Web,0.1,0.25,False
Web,0.01,0.1111111111111111,True
Web,0.05,0.1111111111111111,False
Web,0.1,0.1111111111111111,True
Web,0.01,0.42857142857142855,True
Web,0.05,0.42857142857142855,True
Web,0.1,0.6666666666666666,True
Web,0.01,0.1111111111111111,False
Web,0.05,0.25,False
Web,0.1,0.0,False
Web,0.01,0.1111111111111111,False
Web,0.05,0.42857142857142855,False
Web,0.1,0.1111111111111111,True
