class,feature,signed_mean,abs_mean,rank
BruteForce,fin,0.015325778491310367,0.016557093751825517,21
BruteForce,syn_cnt,0.0009930279242332282,0.01586875415366388,22
BruteForce,udp,0.013861967470598544,0.014640424856461451,23
BruteForce,tcp,0.007610993945726539,0.014093324318215729,24
BruteForce,dns,-0.011652175111235735,0.014083808087286964,25
BruteForce,rst_cnt,0.004139034853786614,0.01260670394674019,26
BruteForce,fin_cnt,0.0076429701087264885,0.011414494526662234,27
BruteForce,ipv,0.007477268507870455,0.010057250911636043,28
BruteForce,rst,0.00394007400801284,0.009291729476939443,29
BruteForce,ece,0.0007333014577686544,0.008089489493108473,30
BruteForce,llc,0.006349048462167386,0.007903968530141352,31
BruteForce,telnet,0.00464592964541872,0.005501362620350247,32
BruteForce,arp,0.0041726775555462545,0.004627331753974107,33
BruteForce,cwr,-0.0025106402427354175,0.0044118657619439524,34
BruteForce,icmp,0.002757408427924857,0.004396170441319244,35
BruteForce,http,0.0003260140922690308,0.00414569928802006,36
BruteForce,smtp,0.001885852273763077,0.0031355638910387997,37
BruteForce,igmp,-0.0016091138375980028,0.0031293101264140283,38
BruteForce,dhcp,0.002384776741043421,0.003110134726221885,39
DDoS,proto_num,0.11538424590293168,0.11542063811281396,1
DDoS,tot_size,0.08659630182119746,0.08715436485847153,2
DDoS,num,0.07661995557861863,0.07661995557861863,3
DDoS,iat,0.021946909853080235,0.06157726239178521,4
DDoS,syn_cnt,0.05350646311620676,0.05385713047390814,5
DDoS,avg,0.04907922317037818,0.050905796202623484,6
DDoS,ack_cnt,0.04199791750893705,0.042808864583898695,7
DDoS,max,0.03494131868767577,0.03911280740277266,8
DDoS,psh,0.034305800007721064,0.0348810974938368,9
DDoS,rate,0.007520187737184793,0.03421956819205441,10
DDoS,min,0.027802953154015063,0.02911182674722495,11
DDoS,fin_cnt,0.02592330215581203,0.027409387835529066,12
DDoS,fin,0.023922013968440178,0.024996250475788167,13
DDoS,ack,0.021829656017245343,0.022482928908378236,14
DDoS,tot_sum,0.013942640658431168,0.022403639746441266,15
DDoS,dns,0.020005932494071847,0.021286006171498784,16
DDoS,syn,0.01931341895820854,0.01940399560230691,17
DDoS,https,0.016050560471005594,0.019225243981377607,18
DDoS,var,0.014202496441540155,0.018992551209455054,19
DDoS,rst_cnt,0.012056846579544207,0.016801150716286687,20
DDoS,ece,0.016369574487104157,0.01671316161618672,21
DDoS,rst,0.01318521839488979,0.014196652236243695,22
DDoS,std,0.013351870896320518,0.014076934697154184,23
DDoS,header_len,0.013354046183631904,0.013794324641898888,24
DDoS,ttl,0.012079870013975251,0.013324475151606351,25
DDoS,cwr,0.012944985417475052,0.012944985417475052,26
DDoS,telnet,0.01211843382678752,0.012849600729801732,27
DDoS,ssh,0.01043410495620394,0.01062071213436258,28
DDoS,irc,0.008648947300816553,0.008995111628601225,29
DDoS,udp,0.008059469343204097,0.008267521221458305,30
DDoS,dhcp,0.008054615761413931,0.008250084029583276,31
DDoS,http,0.0050658231633594975,0.00816592499097317,32
DDoS,smtp,0.007889960682171281,0.008009033766390863,33
DDoS,tcp,0.0075338120426672135,0.007854022035582196,34
DDoS,arp,0.0057758560573214135,0.00585553797135816,35
DDoS,icmp,0.005118155940161486,0.005482646083136562,36
DDoS,igmp,0.004317896082927446,0.005207298475503812,37
DDoS,ipv,0.0027640239631111507,0.0035441162561186002,38
DDoS,llc,0.002775987157875177,0.0031773902314944035,39
DoS,tot_size,0.11194182754369003,0.11195998224750386,1
DoS,iat,0.10263350908500929,0.10419327098578475,2
DoS,avg,0.08514527206462764,0.08601804782213265,3
DoS,max,0.06367244145913237,0.06428452968402056,4
DoS,rate,0.04020790570329847,0.04725019126807481,5
DoS,num,0.04121320695391377,0.0414380400486292,6
DoS,min,0.03725601808729262,0.03753391499791596,7
DoS,ack_cnt,0.03560819470424015,0.03622005493542675,8
DoS,proto_num,0.02725427246112776,0.028739600720453295,9
DoS,std,0.026375569044448748,0.02665799313542745,10
DoS,syn_cnt,0.024602064576897936,0.02516239390913137,11
DoS,ack,0.022458628325382216,0.02508408603894719,12
DoS,rst_cnt,0.023788304772794637,0.02392489032850429,13
DoS,tot_sum,0.01858272157247547,0.023184563587665224,14
DoS,psh,0.021439051014898736,0.02276945588445991,15
DoS,var,0.02104408263032535,0.021512603929024973,16
DoS,fin_cnt,0.01975128202302583,0.020194261912073977,17
DoS,dns,0.019431883308984273,0.020127541760955985,18
DoS,header_len,0.01755204933583625,0.019209660011660135,19
DoS,rst,0.01711789697951782,0.017205727062051812,20
DoS,telnet,0.01715424268396434,0.01715424268396434,21
DoS,ece,0.017127805437635125,0.017127805437635125,22
DoS,fin,0.01589165679403072,0.016387274131233025,23
DoS,cwr,0.015820820008316836,0.015820820008316836,24
DoS,ttl,0.013850566002940495,0.015715538602390465,25
DoS,syn,0.013710783524287866,0.013870490751902453,26
DoS,smtp,0.013153447427128373,0.013153447427128373,27
DoS,https,0.00674638655482431,0.010767768140670441,28
DoS,http,0.010057989937650365,0.010384938665805248,29
DoS,udp,0.009786081023981668,0.010220429811058192,30
DoS,tcp,0.00722522485342396,0.007327750461661749,31
DoS,ipv,0.006657328416120049,0.006790221569118773,32
DoS,icmp,0.005027194591030382,0.0065801193771113375,33
DoS,ssh,0.006259805919790099,0.006387725592524285,34
DoS,llc,0.005235353596556673,0.006383565267018536,35
DoS,dhcp,0.0058688379752013815,0.006326621890466233,36
DoS,irc,0.005932750490979755,0.005954175481832959,37
DoS,igmp,0.005471030013758447,0.005705211603473,38
DoS,arp,0.005237825873967236,0.0052710428268444845,39
Mirai,proto_num,0.27015037562157634,0.27015037562157634,1
Mirai,tot_size,0.06827491702870603,0.06831854620516928,2
Mirai,max,0.04779439660889022,0.0478338819672364,3
Mirai,avg,0.044553252761185526,0.044553252761185526,4
Mirai,ttl,0.036354341092774335,0.03691732296729489,5
Mirai,tot_sum,0.028264875618821086,0.028264875618821086,6
Mirai,min,0.012406317069958619,0.02731039051805866,7
Mirai,ack_cnt,0.02681128467037582,0.02681128467037582,8
Mirai,iat,0.0224060613644714,0.02353745685346187,9
Mirai,telnet,0.022854697549164294,0.022854697549164294,10
Mirai,rst_cnt,0.021468186622614314,0.021468186622614314,11
Mirai,dns,0.020790883649636674,0.020790883649636674,12
Mirai,var,0.020256560983136197,0.020717284780117237,13
Mirai,rate,0.01398251682742386,0.020419290141943398,14
Mirai,psh,0.019331754190051835,0.019331754190051835,15
Mirai,syn_cnt,0.017995754543169692,0.01846482905977605,16
Mirai,fin_cnt,0.017496291373067945,0.017496291373067945,17
Mirai,num,-0.015324063467182191,0.017446592852107114,18
Mirai,syn,0.015923782646000327,0.016312196644225115,19
