class,feature,signed_mean,abs_mean,rank
DoS,tot_sum,0.01843022240322747,0.019492687131810273,18
DoS,dns,0.0187966778291388,0.019391442194021676,19
DoS,rst,0.018411158069662117,0.018411158069662117,20
DoS,ttl,0.01647850498187282,0.017293044545907608,21
DoS,telnet,0.016645367798094775,0.017223206956398337,22
DoS,ece,0.01713236094554671,0.01717930446699032,23
DoS,fin,0.01702164830510691,0.01702164830510691,24
DoS,cwr,0.016064981561018644,0.016064981561018644,25
DoS,syn,0.014378650564205144,0.014973982160325845,26
DoS,smtp,0.012810441391248739,0.012810441391248739,27
DoS,https,0.007521334391577625,0.011849860320711083,28
DoS,udp,0.009907116562486402,0.010131073828854769,29
DoS,http,0.008775883103527721,0.00973216734721216,30
DoS,tcp,0.00767491312961176,0.007728430493308863,31
DoS,dhcp,0.006184048722190095,0.006926894459831344,32
DoS,ipv,0.006736405963059294,0.006736405963059294,33
DoS,irc,0.006391685344033494,0.006442416479980845,34
DoS,ssh,0.0064386555586726435,0.0064397397250682605,35
DoS,llc,0.005800946306394312,0.006100635449262804,36
DoS,icmp,0.0034050404471601733,0.006007516521773158,37
DoS,igmp,0.004691474421882872,0.0055189317368864,38
DoS,arp,0.005222655096251401,0.005294007659666657,39
Mirai,proto_num,0.21773551725185877,0.21773551725185877,1
Mirai,tot_size,0.09155972441246295,0.09155972441246295,2
Mirai,max,0.06325836394999286,0.06325836394999286,3
Mirai,avg,0.05340493319088635,0.05340493319088635,4
Mirai,ttl,0.03696257839447424,0.03726720593666152,5
Mirai,min,0.022156606758576478,0.03630924022095204,6
Mirai,tot_sum,0.035361364795715285,0.03618174202641952,7
Mirai,ack_cnt,0.025656133635794,0.025656133635794,8
Mirai,var,0.020869688249154323,0.023381051572786114,9
Mirai,dns,0.022515281305005463,0.022515281305005463,10
Mirai,num,-0.017966664243540435,0.022268532730951862,11
Mirai,telnet,0.020533820047320163,0.020533820047320163,12
Mirai,rst_cnt,0.01923858051018921,0.01923858051018921,13
Mirai,rate,0.01387624414990557,0.019189577426551266,14
Mirai,iat,0.01575965904440363,0.018727897161051277,15
Mirai,psh,0.01807904357284238,0.01807904357284238,16
Mirai,syn_cnt,0.017446951697898786,0.017446951697898786,17
Mirai,ack,0.016841908482121977,0.016858165444843816,18
Mirai,syn,0.01659020238474946,0.016622412278306655,19
Mirai,fin,0.01618667060910172,0.01618667060910172,20
Mirai,fin_cnt,0.01607043755929639,0.016097764524647767,21
Mirai,rst,0.015779625519281956,0.015779625519281956,22
Mirai,std,0.004766304141102562,0.015711480461029024,23
Mirai,cwr,0.014493201117733926,0.014493201117733926,24
Mirai,smtp,0.013585303491395691,0.013585303491395691,25
Mirai,https,0.012472773924691214,0.012777719331780723,26
Mirai,ece,0.008383139850068827,0.010874150226713692,27
Mirai,header_len,0.008960892795856547,0.010618145284126523,28
Mirai,ssh,0.010430526913207802,0.010430526913207802,29
Mirai,icmp,0.010148078065333598,0.010215453656453021,30
Mirai,arp,0.009816598759793788,0.009816598759793788,31
Mirai,igmp,0.00967480615739394,0.00967480615739394,32
Mirai,http,0.00938971132441616,0.00938971132441616,33
Mirai,irc,0.00927519127507251,0.00927519127507251,34
Mirai,udp,0.007699582884670717,0.008541338637827078,35
Mirai,llc,0.00813139152023654,0.008390578364649041,36
Mirai,dhcp,0.007666987768497663,0.007666987768497663,37
Mirai,ipv,0.007390372142297792,0.007390372142297792,38
Mirai,tcp,0.006794905420696167,0.006850200061805137,39
Recon,syn_cnt,0.0701731839812642,0.07506693122757403,1
Recon,num,0.07188422198727101,0.07188422198727101,2
Recon,rate,0.05439151584645906,0.06102750819377737,3
Recon,https,0.05987498625630994,0.059977892665642386,4
Recon,ack_cnt,0.05504075423582904,0.05777630938818945,5
Recon,ttl,0.02887320131978934,0.045185021572779385,6
Recon,syn,0.041867281485380624,0.04503864149824086,7
Recon,max,0.012001185576717888,0.044087068177294464,8
Recon,fin,0.04239422913872771,0.04294226515698787,9
Recon,psh,0.031175253624549457,0.04090088707246669,10
Recon,header_len,0.03361037728130507,0.036541684397093606,11
Recon,http,0.030495913272886987,0.033233509752230966,12
Recon,rst_cnt,0.026911524735897818,0.032419922741845394,13
Recon,tot_size,0.023833944811744827,0.031062214119522494,14
Recon,ack,0.021949837204352212,0.029441908830853188,15
Recon,fin_cnt,0.02708242587756062,0.02921164855780125,16
Recon,proto_num,0.018022500115622904,0.02718131107840841,17
Recon,tot_sum,-0.004437611925995717,0.025582878068902196,18
Recon,std,0.01590210250204069,0.02519083657793353,19
Recon,avg,0.011771808344805611,0.024278239141601696,20
Recon,iat,-0.007578220620104508,0.022180979180327316,21
Recon,dns,0.014780290927000334,0.01960810607239757,22
Recon,var,0.004484674668897052,0.019200647954195776,23
Recon,rst,0.005881951188124128,0.019005926128741545,24
Recon,min,0.006001877806243288,0.01814159440940838,25
Recon,udp,0.007312069321760136,0.008643794381310544,26
Recon,tcp,0.0025873378365744307,0.007951797302667603,27
Recon,telnet,0.005080940243472443,0.007272709968755615,28
Recon,cwr,-0.004234191250899948,0.006081984938374887,29
Recon,ece,-0.001832137688221475,0.0053213356204759405,30
Recon,llc,-0.0012811886454273187,0.005306362785236365,31
Recon,ipv,0.0010646005153326333,0.004512138149418349,32
Recon,arp,0.00011915415434107415,0.0030711105905998196,33
Recon,dhcp,-3.7866247291433685e-06,0.003060143039468645,34
Recon,igmp,-0.0023160330569275767,0.0028244309689871064,35
Recon,smtp,-0.00015080374276998888,0.002775786062241731,36
Recon,irc,0.0002631729012116326,0.0024625832492774615,37
Recon,icmp,0.00021334199332212768,0.0022783121350688417,38
Recon,ssh,0.0010827680780200134,0.002269356856630172,39
Spoofing,max,0.13615679501441055,0.13846115040927612,1
Spoofing,num,0.13772837438182414,0.13772837438182414,2
Spoofing,ack_cnt,0.09969986538801916,0.1031541891377611,3
Spoofing,https,0.062198013272582904,0.06403164441756924,4
Spoofing,avg,0.04777852504831913,0.04821399257408878,5
Spoofing,ttl,0.02241990163015083,0.04660695317922892,6
Spoofing,min,0.040688656925851524,0.046350393449585234,7
Spoofing,dns,0.03424131861757383,0.03515649348494051,8
Spoofing,tot_size,0.029721773356493907,0.0347061279225181,9
Spoofing,proto_num,-0.002322567222399256,0.03272732021403755,10
Spoofing,psh,0.02713314524453436,0.02979864106489975,11
Spoofing,ack,0.020050686361951644,0.02767857816319451,12
Spoofing,iat,0.01652529968144247,0.027560608761130232,13
Spoofing,var,0.010951505236655801,0.027310211962640888,14
Spoofing,rate,0.019824905222025464,0.02724861655899785,15
Spoofing,std,0.02181136719124849,0.023702760093341196,16
Spoofing,header_len,0.018949636992081003,0.02211960589138578,17
Spoofing,tot_sum,0.012345606398076121,0.016080097808833623,18
Spoofing,syn_cnt,-0.004378716990150914,0.008513443901764712,19
Spoofing,udp,0.004006103227099167,0.007593501316476085,20
Spoofing,rst,-0.006746333224374567,0.0073802674554406785,21
Spoofing,tcp,0.0018714017593728118,0.007366684050799165,22
Spoofing,rst_cnt,-0.005245390104683029,0.006631220685216632,23
Spoofing,ece,-0.0010821560574002813,0.0061643889840110365,24
Spoofing,http,0.002188718741440518,0.006056887932938251,25
Spoofing,telnet,0.0021127310063878027,0.006016747704629996,26
Spoofing,fin,0.0030537844133943096,0.005999729485793657,27
Spoofing,syn,0.0011659823596513281,0.005823613791293034,28
Spoofing,fin_cnt,-0.0014754674458932206,0.005377976331360828,29
Spoofing,llc,0.0036754045893613585,0.005111905854511943,30
Spoofing,cwr,-0.004173928845700673,0.0050819482002676586,31
Spoofing,ipv,0.0027080309547845714,0.004844978602001628,32
Spoofing,smtp,-0.002743633567672326,0.004205707379633659,33
Spoofing,ssh,-0.0006650220359055643,0.004149927584873898,34
Spoofing,dhcp,-0.0012636245388235182,0.003522533415209381,35
Spoofing,arp,-0.0013448434546736614,0.003103019287655827,36
Spoofing,irc,-0.002099718908346301,0.0029524087576108626,37
Spoofing,icmp,-0.00020824951146882465,0.0029158540308982187,38
Spoofing,igmp,-0.0011662782318018336,0.002551495772359334,39
Web,rate,0.13095781002720625,0.13140293951011384,1
Web,num,0.07967219640090942,0.07967219640090942,2
Web,ack_cnt,0.06823940615335013,0.07266076568128696,3
Web,psh,0.06447965347376258,0.06806214114016819,4
Web,max,0.03764487088697969,0.057275059475635534,5
Web,ttl,0.045093759543481465,0.05356516969398122,6
Web,header_len,0.04955079855982438,0.05037662384175547,7
Web,avg,0.039890470018540396,0.04887625999496698,8
Web,tot_size,0.0442528229600858,0.04627981661679881,9
Web,ack,0.01848456756497061,0.041434398273055395,10
Web,proto_num,0.0239021275609206,0.038990873009444656,11
Web,https,0.03048961155276299,0.03152142358273545,12
Web,std,0.026800800457015286,0.03115451049900415,13
Web,tot_sum,0.0036219613539416164,0.02154641638784204,14
Web,dns,0.016078415959624778,0.021415705614492755,15
Web,iat,0.0073380084512590735,0.021329945885650358,16
Web,min,0.0058762255721729805,0.01845965995309253,17
Web,var,0.0011890782152139709,0.018440802491156472,18
Web,fin,0.01580512790622082,0.017348283793667218,19
Web,http,0.011990167575167398,0.014596293312395538,20
Web,syn_cnt,-0.00881069222765696,0.01277691755852382,21
Web,syn,0.00450238646086963,0.010112205948836581,22
Web,tcp,0.0031830390747947536,0.00897254407776807,23
Web,ece,-0.0033108023919952282,0.007699873422436165,24
Web,udp,0.0035906153341984525,0.0068498051392001155,25
Web,fin_cnt,-0.002097193448573543,0.006839345439906397,26
Web,ipv,0.0017056978786637947,0.0060518146731702435,27
Web,rst,-0.0005430093162395504,0.005990335780713391,28
Web,icmp,0.0031497147843819644,0.005948867969844775,29
Web,rst_cnt,-0.0005776549144606868,0.005741767597614445,30
Web,llc,-0.0019031122033021707,0.0052573386714052815,31
Web,arp,-0.0012876001958012778,0.0051163591743931,32
Web,telnet,-0.0008138200947700184,0.004725539303911651,33
Web,cwr,-0.0014667375902614132,0.00458106143656996,34
Web,igmp,-0.001741182471662349,0.004209162738894884,35
Web,smtp,-0.001612493543243633,0.00404188518549234,36
Web,irc,0.00209780579798566,0.003733289382973953,37
Web,ssh,0.002684608191175142,0.003700786843457258,38
Web,dhcp,-0.001007718752515451,0.003241814496734647,39
