class,feature,signed_mean,abs_mean,rank
BruteForce,dhcp,-0.000172191171459642,0.0030070860490952734,37
BruteForce,icmp,-0.00040414116265729226,0.002309602330480652,38
DDoS,proto_num,0.08779264159420049,0.11954186186240139,1
DDoS,iat,0.03219541184006746,0.06667173612461409,2
DDoS,ack_cnt,0.06182362358979692,0.06182362358979692,3
DDoS,psh,0.05224315940384245,0.0534870965708701,4
DDoS,rst_cnt,0.038887951722199145,0.038887951722199145,5
DDoS,fin,0.036663397406303734,0.0383562318937922,6
DDoS,ack,0.034699611553649465,0.034699611553649465,7
DDoS,syn_cnt,0.027276531530965497,0.03438530207844965,8
DDoS,max,0.029292569515417186,0.033227565881843606,9
DDoS,fin_cnt,0.033161443223907495,0.033161443223907495,10
DDoS,tot_sum,0.026242020485834953,0.026612788245184062,11
DDoS,ipv,0.024527070172902104,0.024560113778460173,12
DDoS,rate,0.02250429587085795,0.023344942737779338,13
DDoS,cwr,0.022243474162259243,0.02259011601746936,14
DDoS,tot_size,0.01228049842989543,0.022015627963468558,15
DDoS,udp,0.021009063476510558,0.021278718920675697,16
DDoS,avg,0.014907612995179448,0.020791889934050154,17
DDoS,igmp,0.020616847051903777,0.020616847051903777,18
DDoS,tcp,0.02030047516677027,0.02030047516677027,19
DDoS,syn,0.019833227045386585,0.01989383801749942,20
DDoS,std,0.01774953947619682,0.019728798901207746,21
DDoS,dhcp,0.019123590865731132,0.019123590865731132,22
DDoS,ece,0.016849234820201446,0.018714450728477768,23
DDoS,header_len,0.015960846806465253,0.018512841609666944,24
DDoS,irc,0.018237621937815775,0.018237621937815775,25
DDoS,https,0.016299461660657193,0.017413982028893514,26
DDoS,rst,0.016199981073020776,0.016630628928384003,27
DDoS,icmp,0.01578110596977609,0.01578110596977609,28
DDoS,min,0.01049032832152141,0.015246628942748046,29
DDoS,arp,0.01470163363631255,0.01470163363631255,30
DDoS,llc,0.014668751232520793,0.014668751232520793,31
DDoS,telnet,0.014555753067764786,0.014555753067764786,32
DDoS,var,0.01195480582085028,0.014366621569689006,33
DDoS,ttl,0.00603793234001411,0.011413998699628234,34
DDoS,ssh,0.010737647597373648,0.011388294146421991,35
DDoS,smtp,0.008964440523145406,0.009085976580215902,36
DDoS,dns,0.005980718203990542,0.008346072138139756,37
DDoS,http,0.005430391845688438,0.0058354666818211005,38
DoS,max,0.09106671483459257,0.09550807214579642,1
DoS,proto_num,0.09119470220374125,0.09119470220374125,2
DoS,iat,0.072125982496591,0.08062817472882736,3
DoS,tot_size,0.058521035199519504,0.07229895929342069,4
DoS,avg,0.06960678720742122,0.07056854360685906,5
DoS,header_len,0.05142209311432113,0.05142209311432113,6
DoS,rate,0.050119831326889124,0.050119831326889124,7
DoS,min,0.044095474128458455,0.04586359583462271,8
DoS,psh,0.030739566971835466,0.03345054540370732,9
DoS,ttl,0.028001771223738845,0.03198336124641529,10
DoS,rst,0.026213620527069232,0.026213620527069232,11
DoS,syn_cnt,0.02321625884718535,0.02439046117092121,12
DoS,fin,0.02223073868594623,0.022367675068475874,13
DoS,var,0.019292974967734373,0.019383370138586754,14
DoS,ack_cnt,0.017058320966991693,0.019149820657275052,15
DoS,ece,0.019099643040023314,0.019099643040023314,16
DoS,fin_cnt,0.01837236035092062,0.018739174075213152,17
DoS,ipv,0.016749975331015774,0.016749975331015774,18
DoS,tot_sum,0.01494318677893876,0.01658168302026922,19
DoS,rst_cnt,0.01596057597572941,0.016323282243776834,20
DoS,std,0.006349781906640057,0.014297349972313328,21
DoS,syn,0.013081468461045275,0.01411526765449276,22
DoS,ack,0.012890607717895944,0.013168556159806813,23
DoS,cwr,0.011870422667041693,0.012187009037533102,24
DoS,dns,0.0115814298938121,0.011713084634472211,25
DoS,igmp,0.01108917634961067,0.011501129803743496,26
DoS,ssh,0.010499255713990492,0.010499255713990492,27
DoS,llc,0.010455107473630477,0.010455107473630477,28
DoS,tcp,0.009434133200435364,0.009566345055290172,29
